Family	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
Bacteria|Firmicutes|Clostridia|Halanaerobiales|Halanaerobiaceae	0.0232920645727698	0.00369201233132119	0.0104224569205114	0.0233836080907284	0.00539636285143813	0.0211172969859858	0.00368595650571323	0.0162507673973493	0.0133572491699424	0.022339712562365	0.00708491267845124	0.0163982217039574	0.014062966934449	0.0194769552207093	0.0242266120014909	0.00889663884984253	0.00544099243702051	0.00797638988593762	0.0102891243955139	0.0197717264312034	0.0201148374355411	0.0247949984945894	0.00881911985183879	0.0274830978947947	0.0105409251418633	0.0242360968698149	0.0119820269595607	0.0123685837971552	0.0125820077289476	0.0267475035663338	0.0327773326535072	0.0149499177754522	0.0172205958326158	0.020128087831656	0.0121506682867558	0.00373810814346859	0.0165328728622077	0.0225213519740831	0.0246648226775427	0.0136549063785481	0.0348104570613012	0.0119138796698153	0.0172863835157047	0.00522985199518854	0.0182092072373322
Bacteria|Firmicutes|Clostridia|Thermosediminibacterales|Unassigned	0.0125418809237991	0.00923003082830297	0.01215953307393	0.0097431700378035	0.00719515046858417	0.0134382799001728	0.0129008477699963	0.0108338449315662	0.0133572491699424	0.0111698562811825	0.0159410535265153	0.0127541724364113	0.00527361260041837	0.00354126458558351	0.0111815132314573	0.014234622159748	0.00906832072836752	0.00997048735742203	0.00857427032959495	0.0125820077289476	0.00731448634019676	0.0053132139631263	0.0123467677925743	0.0164898587368768	0.00527046257093164	0.0186431514383191	0.0139790314528208	0.0247371675943105	0.00359485935112789	0.00713266761768902	0.0200305921771433	0.013288815800402	0.0133937967587012	0.0274473924977127	0.0156222877972574	0.00747621628693718	0.0257178022301009	0.0190565285934549	0.0229030496291468	0.0221892228651407	0.0191457513837157	0.0187218109097098	0.0138291068125637	0.0139462719871694	0.0132430598089689
Bacteria|Firmicutes|Clostridia|Unassigned|Unassigned	0.0215003672979413	0.0110760369939636	0.0173707615341857	0.0175377060680463	0.00899393808573022	0.0134382799001728	0.00184297825285662	0.0126394857534939	0.00763271381139564	0.0186164271353042	0.0106273690176769	0.00728809853509219	0.0123050960676429	0.00708252917116702	0.016772269847186	0.0195726054696536	0.00725465658269402	0.00797638988593762	0.00514456219775697	0.0107845780533837	0.0146289726803935	0.0212528558525052	0.00705529588147103	0.0164898587368768	0.0105409251418633	0.0149145211506553	0.00998502246630055	0.0159024648820567	0.00718971870225577	0.00356633380884451	0.023672518027533	0.0149499177754522	0.0133937967587012	0.00731930466605672	0.0069432390210033	0.00934527035867148	0.0293917739772581	0.0121268818321986	0.0528531914518772	0.0204823595678222	0.0208862742367807	0.0119138796698153	0.0051859150547114	0.00697313599358471	0.0182092072373322
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae	4.91641732212925	6.18965867345997	0.625347415230684	0.736583654857945	0.16368967316029	0.526012670378192	0.414670106892739	5.35914195948142	9.39396252337519	3.24856653511058	4.67604236777782	5.42234531010859	2.68954242621337	1.26954335393169	1.27096533730898	2.38074055621786	3.85766363784754	0.251256281407035	0.137188325273519	0.266019591983464	0.239549427641444	0.247949984945894	0.918952288561601	2.06672896168856	3.68756697879517	2.52428270474841	2.5981028457314	2.1273964131107	0.844791947515053	1.009272467903	0.737489984703911	0.835534293450275	0.235348143045749	0.177493138151876	0.255164034021871	0.142048109451806	0.17451365798997	1.53491675761828	0.836842197988055	0.698107088603274	1.6987503045915	0.679091141179474	0.860861899082093	1.79558251834806	0.751543644158983
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Sporomusaceae	0.0179169727482844	0.0239980801535877	0.0225819899944414	0.0175377060680463	0.00899393808573022	0.00575926281435976	0.0221157390342794	0.0325015347946986	0.0171736060756402	0.0632958522600343	0.00885614084806405	0.0455506158443262	0.042188900803347	0.0159356906351258	0.0298173686172195	0.0498211775591182	0.018136641456735	0.0279173646007817	0.00857427032959495	0	0.0219434590205903	0	0.0423317752888262	0.0366441305263929	0.0685160134221113	0.0186431514383191	0.0139790314528208	0.0229702270518597	0.00179742967556394	0.00713266761768902	0.0145677034015587	0.019933223700603	0.0153071962956585	0.0128087831655993	0.0225655268182607	0.0112143244304058	0.0238808163565222	0.0138592935225127	0.0264265957259386	0.0221892228651407	0.0261078427959759	0.0221257765296571	0.00864319175785234	0.0313791119711312	0.0165538247612111
Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae	0.232920645727698	0.0350741171475513	0.00694830461367426	0.0058459020226821	0.129512708434515	0.00191975427145325	0.00184297825285662	0.388212776714456	0.183185131473495	0.0093082135676521	0.129299656381735	0.163982217039574	0.0386731590697347	0.138109318837757	0.00186358553857622	0.27401647657515	0.0507825960788581	0.163515992661721	0.00685941626367596	0.00179742967556394	0	0.0035421426420842	0.0934826704294911	0.0787848806317448	0.0404068797104759	0.0727082906094446	0.277583624563155	0.00530082162735224	0	0.00534950071326676	0.187559181295069	0.114616036278467	0.0937565773109083	0.137236962488564	0.197882312098594	0.050464459936826	0.350864301853519	0.138592935225127	0.153274255210444	0.174100056326489	0.368990844849793	0.214449834056676	0.0276582136251275	0.0714746439342433	0.0993229485672665
Bacteria|Firmicutes|Unassigned|Unassigned|Unassigned	0.0179169727482844	0.00369201233132119	0.0156336853807671	0.0175377060680463	0.0143903009371683	0.00959877135726627	0.00552893475856985	0.00722256328771081	0.0152654276227913	0.0130314989947129	0.0123985971872897	0.0182202463377305	0.014062966934449	0.00885316146395878	0.0130450987700335	0.0124552943897795	0.010881984874041	0.00598229241445322	0.00342970813183798	0.0251640154578952	0.0146289726803935	0.0141685705683368	0.0158744157333098	0.0164898587368768	0.0105409251418633	0.00932157571915957	0.0139790314528208	0.00530082162735224	0.0179742967556394	0.0178316690442225	0.0109257775511691	0.00996661185030149	0.0133937967587012	0.0164684354986276	0.00520742926575247	0.0168214866456087	0.0220438304829436	0.00519723507094226	0.0140941843871672	0.0256029494597778	0.0226267970898458	0.0102118968598417	0.00864319175785234	0.0139462719871694	0.0182092072373322
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae	0	0	0	0	0.00179878761714604	0.0710309080437704	0.0755621083671213	0	0	0	0	0	0	0	0	0.00177932776996851	0	0.0957166786312515	0.0926021195596255	0.0880740541026332	0.117031781443148	0	0	0	0	0	0	0	0.00179742967556394	0	0	0	0	0	0	0	0.00183698587357863	0	0	0.00170686329731852	0	0	0	0	0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae	0	0	0.0729571984435798	0.113020772438521	0.0773478675372799	0.00767901708581302	0.00184297825285662	0	0.00190817845284891	0	0	0	0	0	0	0	0	0.00797638988593762	0.00171485406591899	0.0107845780533837	0.00365724317009838	0	0	0	0	0	0	0	0	0	0	0	0.0746225819413352	0.128087831655993	0.0867904877625412	0.0728931087976375	0.0863383360581957	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae	0.0877931664665938	0.0332281109818907	0.0173707615341857	0.0662535562570638	0.00359757523429209	0.0249568055288923	0.0276446737928492	0.0902820410963851	0.112582528718086	0.115421848238886	0.074391583123738	0.0728809853509219	0.0298838047357041	0.00531189687837527	0.0298173686172195	0.0284692443194961	0.0870558789923282	0.0299114620722661	0.360119353842988	1.04071178215152	0.0621731338916725	1.00596851035191	0.0423317752888262	0.0439729566316715	0.0667591925651341	0.0969443874792595	0.0299550673989016	0.106016432547045	0.0107845780533837	0.0178316690442225	0.225799402724161	0.0631218750519094	0.237261542582707	0.303751143641354	0.157958687727825	0.0878455413715119	0.233297205944486	0.181903227482979	0.123324113387713	0.0887568914605629	0.104431371183904	0.25870138711599	0.134833791422496	0.170841831842826	0.235064311609197
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae	1.57848529912386	1.40111867973639	1.9924263479711	1.80248645699365	2.57586386775313	1.68938375887886	1.97567268706229	2.13968437398433	0.520932717627753	1.6643085858962	2.88533068829927	0.761606296917134	1.55219997538981	2.84540609451635	2.60529258292956	1.24730876674792	0.825217186281444	1.06484804977267	2.48825324964846	0.294778466792487	0.669275500128004	0.203673201919841	1.83084928124173	2.01359497242529	1.50559547442947	2.38259475381719	0.764852720918622	1.0689990281827	1.82618855037297	1.33737517831669	0.557214655109622	9.91511768907493	0.359719112947975	0.591033851784081	0.732511716715848	1.0952656860363	2.6048459687345	0.467751156384803	0.783989006536178	0.761261030604059	0.234970585163783	18.4597055569739	15.2396757074452	9.98727402681171	9.39760631693953
Bacteria|Proteobacteria|Deltaproteobacteria|Unassigned|Unassigned	0.00358339454965689	0	0	0	0.00359757523429209	0.00191975427145325	0	0.0018056408219277	0.00763271381139564	0.00186164271353042	0.00354245633922562	0.0036440492675461	0	0	0.00372717107715244	0.00355865553993701	0	0.00199409747148441	0	0.00359485935112789	0	0.0017710713210421	0	0.00183220652631965	0	0	0.00199700449326011	0	0	0	0.023672518027533	0.019933223700603	0.145418364808756	0.0365965233302836	0.0433952438812706	0.0411191895781545	0.128589011150504	0.0433102922578522	0.0281883687743345	0.0187754962705037	0.027848365649041	0.0663773295889711	0.0311154903282684	0.0400955319631121	0.0182092072373322
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae	0.00537509182448534	0.0147680493252847	0.0173707615341857	0.0136404380529249	0	0.0748704165866769	0.0313306302985625	0.0794481961648189	0.041979925962676	0.0204780698488346	0.00354245633922562	0	0.0246101921352857	0.0283301166846681	0.0409988818486769	0.00177932776996851	0.0199503056024085	0.378878519582037	0.656789107246973	19.0527545609778	1.33489375708591	30.5173299328764	0.0176382397036776	0.0109932391579179	0.0122977459988405	0.0335576725889744	0.0299550673989016	0.0247371675943105	0.0143794374045115	0.0160485021398003	0.00546288877558453	0.0116277138253517	0.0401813902761036	0.0365965233302836	0.00173580975525082	0	0.00183698587357863	0.00346482338062817	0.00704709219358362	0.0204823595678222	0.00348104570613012	0.0340396561994724	0.00172863835157047	0	0.00496614742836332
Bacteria|Thermotogae|Thermotogae|Petrotogales|Petrotogaceae	0.0430007345958827	0	0.0277932184546971	0.0175377060680463	0.0125915133200223	0	0	0.018056408219277	0	0	0.0442807042403202	0.0218642956052766	0.0158208378012551	0.0123944260495423	0	0.0266899165495276	0.018136641456735	0.0219350721863285	0.0188633947251089	0.0143794374045115	0.00731448634019676	0.0159396418893789	0.0246935355851486	0.0238186848421554	0.0122977459988405	0.022371781725983	0.0339490763854219	0.0159024648820567	0.00359485935112789	0.00713266761768902	0.00182096292519484	0.0249165296257537	0.0210473949065304	0	0	0.0299048651477487	0.0220438304829436	0.0329158221159676	0.019379503532355	0.0273098127570963	0.0174052285306506	0	0	0.0383522479647159	0.0248307371418166
Bacteria|Unassigned|Unassigned|Unassigned|Unassigned	0.0394173400462258	0.0295360986505695	0.0347415230683713	0.0370240461436533	0.0233842390228986	0.0115185256287195	0.0147438260228529	0.0379184572604817	0.0572453535854673	0.0688807804006255	0.0655354422756739	0.0291523941403688	0.028125933868898	0.0159356906351258	0.0242266120014909	0.0676144552588032	0.0362732829134701	0.00797638988593762	0.0188633947251089	0.0143794374045115	0.0128003510953443	0.0920957086941891	0.0211658876444131	0.0439729566316715	0.0298659545686126	0.0111858908629915	0.0439340988517224	0.0424065730188179	0.0251640154578952	0.0124821683309558	0.502585767353777	0.244181990332386	5.35560530394352	0.843549862763037	3.21471966672453	0.289703381118816	1.16832301559601	0.107409524799473	0.304786737372492	0.141669653677437	0.0626588227103422	0.81354778316739	0.598108869643382	5.63603716681485	0.993229485672665
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae	1.587443785498	0.103376345276993	0.232768204558088	0.190966132740949	0.100732106560178	0.122864273373008	0.0534463693328419	2.02954028384674	13.3591573483952	1.29198004319011	3.63987388855432	0.204066758982581	0.0527361260041837	0.0761371885900455	0.111815132314573	16.3680361559403	0.0816148865553077	0.113663555874611	0.120039784614329	0.233665857823313	0.0640017554767216	0.0814692807679365	0.151688861451627	0.111764598105498	0.117706997417473	0.0633867148902851	0.203694458312531	0.16609241099037	0.188730115934214	0.0998573466476462	4.6252458299949	1.07141077390741	0.340585117578402	1.03019213174748	0.288144419371637	0.160738650169149	1.06912577842276	3.74547407445905	4.95586758513768	2.72244695922304	2.29574964319281	0.651859416219896	0.376843160642362	1.83916461830797	2.12220033438726
